snr,machine,id,condition,file,path,waves_array
+6db,slider,id_02,normal,00000796.wav,E:\+6db/slider/id_02/normal/00000796.wav,"[-0.00395203 -0.00411224 -0.00260925 ... -0.00514221 -0.00521088
 -0.00534439]"
+6db,slider,id_02,normal,00000797.wav,E:\+6db/slider/id_02/normal/00000797.wav,[0.00291061 0.00352859 0.00416565 ... 0.00111771 0.00183487 0.00297546]
+6db,slider,id_02,normal,00000798.wav,E:\+6db/slider/id_02/normal/00000798.wav,"[ 0.00236893  0.00291824  0.00254822 ... -0.00401688 -0.00308228
 -0.0008812 ]"
+6db,slider,id_02,normal,00000799.wav,E:\+6db/slider/id_02/normal/00000799.wav,"[ 1.7280579e-03  1.9340515e-03  2.7275085e-03 ...  2.1133423e-03
  1.8005371e-03 -1.5258789e-05]"
+6db,slider,id_02,normal,00000800.wav,E:\+6db/slider/id_02/normal/00000800.wav,"[ 6.2179565e-04  4.5776367e-05 -8.0490112e-04 ... -2.9373169e-03
 -3.1700134e-03 -3.1547546e-03]"
+6db,slider,id_02,normal,00000801.wav,E:\+6db/slider/id_02/normal/00000801.wav,"[-0.00524902 -0.00421143 -0.00453186 ... -0.00214767 -0.00247574
 -0.00276184]"
+6db,slider,id_02,normal,00000802.wav,E:\+6db/slider/id_02/normal/00000802.wav,"[-0.00434875 -0.00427628 -0.00403595 ... -0.00590897 -0.00688553
 -0.00760269]"
+6db,slider,id_02,normal,00000803.wav,E:\+6db/slider/id_02/normal/00000803.wav,"[-0.00593185 -0.004673   -0.00289536 ...  0.00675201  0.00727081
  0.00486374]"
+6db,slider,id_02,normal,00000804.wav,E:\+6db/slider/id_02/normal/00000804.wav,"[ 0.00302124  0.00307083  0.00338364 ... -0.00501251 -0.00553131
 -0.00636673]"
+6db,slider,id_02,normal,00000805.wav,E:\+6db/slider/id_02/normal/00000805.wav,"[ 0.00839233  0.00774002  0.00735474 ... -0.00671387 -0.00689697
 -0.00683975]"
+6db,slider,id_02,normal,00000806.wav,E:\+6db/slider/id_02/normal/00000806.wav,"[-0.00033188 -0.00150681 -0.00209808 ...  0.00250244  0.0030098
  0.00304031]"
+6db,slider,id_02,normal,00000807.wav,E:\+6db/slider/id_02/normal/00000807.wav,"[-2.5177002e-03 -2.1057129e-03 -1.3809204e-03 ... -9.9182129e-05
  3.8146973e-05  4.0054321e-04]"
+6db,slider,id_02,normal,00000808.wav,E:\+6db/slider/id_02/normal/00000808.wav,"[-0.00203705 -0.00192642 -0.00180054 ... -0.0002594   0.00027084
  0.00037766]"
+6db,slider,id_02,normal,00000809.wav,E:\+6db/slider/id_02/normal/00000809.wav,"[-0.00178528 -0.00200272 -0.00232697 ...  0.00678253  0.00748825
  0.00750732]"
+6db,slider,id_02,normal,00000810.wav,E:\+6db/slider/id_02/normal/00000810.wav,[0.00350571 0.00251389 0.00218201 ... 0.00373459 0.00416183 0.00440598]
+6db,slider,id_02,normal,00000811.wav,E:\+6db/slider/id_02/normal/00000811.wav,[0.00481033 0.0043869  0.00398254 ... 0.00058746 0.00037766 0.00022507]
+6db,slider,id_02,normal,00000812.wav,E:\+6db/slider/id_02/normal/00000812.wav,"[-0.00198364 -0.00317383 -0.00457764 ...  0.0026741   0.00178146
  0.00112152]"
+6db,slider,id_02,normal,00000813.wav,E:\+6db/slider/id_02/normal/00000813.wav,[0.00013733 0.00142288 0.00196075 ... 0.00252914 0.00710297 0.00980759]
+6db,slider,id_02,normal,00000814.wav,E:\+6db/slider/id_02/normal/00000814.wav,"[-0.00598145 -0.00534439 -0.00787354 ... -0.00524521 -0.00600433
 -0.00644302]"
+6db,slider,id_02,normal,00000815.wav,E:\+6db/slider/id_02/normal/00000815.wav,[0.00449371 0.00424194 0.0046196  ... 0.00264359 0.00205612 0.00225067]
+6db,slider,id_02,normal,00000816.wav,E:\+6db/slider/id_02/normal/00000816.wav,"[-0.00131989 -0.0007019  -0.00069046 ...  0.00281525  0.00219345
  0.00215912]"
+6db,slider,id_02,normal,00000817.wav,E:\+6db/slider/id_02/normal/00000817.wav,"[-0.00024033 -0.00028229 -0.00048447 ...  0.00479126  0.00292587
  0.00215912]"
+6db,slider,id_02,normal,00000818.wav,E:\+6db/slider/id_02/normal/00000818.wav,"[-0.00631332 -0.00656509 -0.00772476 ...  0.00266266  0.00230789
  0.00147629]"
+6db,slider,id_02,normal,00000819.wav,E:\+6db/slider/id_02/normal/00000819.wav,"[-0.00302887 -0.00339508 -0.00378418 ... -0.00083923 -0.0008049
 -0.00343704]"
+6db,slider,id_02,normal,00000820.wav,E:\+6db/slider/id_02/normal/00000820.wav,"[-0.00315094 -0.0054245  -0.00473022 ...  0.00324249  0.00288773
  0.00074005]"
+6db,slider,id_02,normal,00000821.wav,E:\+6db/slider/id_02/normal/00000821.wav,"[-1.3122559e-03 -2.6245117e-03 -3.0670166e-03 ...  5.6457520e-04
  8.0871582e-04 -4.1961670e-05]"
+6db,slider,id_02,normal,00000822.wav,E:\+6db/slider/id_02/normal/00000822.wav,"[-2.0599365e-04  3.8146973e-06  5.2642822e-04 ...  2.2239685e-03
  2.3803711e-03  3.0441284e-03]"
+6db,slider,id_02,normal,00000823.wav,E:\+6db/slider/id_02/normal/00000823.wav,"[ 0.00221252  0.00287247  0.00375748 ... -0.00286865 -0.0024147
 -0.00301743]"
+6db,slider,id_02,normal,00000824.wav,E:\+6db/slider/id_02/normal/00000824.wav,"[-1.1444092e-04 -7.4386597e-04 -1.4572144e-03 ... -1.3732910e-03
 -1.2207031e-03 -8.7738037e-05]"
+6db,slider,id_02,normal,00000825.wav,E:\+6db/slider/id_02/normal/00000825.wav,"[ 0.00076294  0.00097656  0.00102615 ... -0.00231552 -0.00101089
 -0.0007515 ]"
+6db,slider,id_02,normal,00000826.wav,E:\+6db/slider/id_02/normal/00000826.wav,"[-0.00078201 -0.00138855 -0.00207901 ... -0.00624084 -0.00496674
 -0.00574493]"
+6db,slider,id_02,normal,00000827.wav,E:\+6db/slider/id_02/normal/00000827.wav,"[-0.00288773 -0.00476837 -0.00271225 ... -0.00115585  0.00066757
  0.00054932]"
+6db,slider,id_02,normal,00000828.wav,E:\+6db/slider/id_02/normal/00000828.wav,"[-0.00174713 -0.00172806 -0.00304031 ... -0.00188065 -0.00168228
 -0.00248337]"
+6db,slider,id_02,normal,00000829.wav,E:\+6db/slider/id_02/normal/00000829.wav,"[ 1.0604858e-03  4.2343140e-04 -3.7384033e-04 ...  7.1334839e-04
 -5.3405762e-05 -6.5994263e-04]"
+6db,slider,id_02,normal,00000830.wav,E:\+6db/slider/id_02/normal/00000830.wav,"[ 0.00015259  0.00134277  0.00115204 ... -0.00368118 -0.00292969
 -0.0030632 ]"
+6db,slider,id_02,normal,00000831.wav,E:\+6db/slider/id_02/normal/00000831.wav,"[ 3.9291382e-04  1.6746521e-03  2.7885437e-03 ... -2.8839111e-03
 -1.6670227e-03  5.7220459e-05]"
+6db,slider,id_02,normal,00000832.wav,E:\+6db/slider/id_02/normal/00000832.wav,[0.0050087  0.00526047 0.00550079 ... 0.00032043 0.00116348 0.00178528]
+6db,slider,id_02,normal,00000833.wav,E:\+6db/slider/id_02/normal/00000833.wav,"[-0.00196457 -0.00156021 -0.00210953 ...  0.00380707  0.00371933
  0.00294495]"
+6db,slider,id_02,normal,00000834.wav,E:\+6db/slider/id_02/normal/00000834.wav,"[ 0.00249481  0.00273514  0.0026741  ... -0.00393677 -0.00421524
 -0.00452042]"
+6db,slider,id_02,normal,00000835.wav,E:\+6db/slider/id_02/normal/00000835.wav,[0.00175476 0.00187302 0.00181961 ... 0.00294113 0.00316238 0.00341415]
+6db,slider,id_02,normal,00000836.wav,E:\+6db/slider/id_02/normal/00000836.wav,[0.00109863 0.00122833 0.00174713 ... 0.00662994 0.0056572  0.00498962]
+6db,slider,id_02,normal,00000837.wav,E:\+6db/slider/id_02/normal/00000837.wav,[0.00123596 0.00042343 0.0017128  ... 0.00043106 0.00167465 0.0008316 ]
+6db,slider,id_02,normal,00000838.wav,E:\+6db/slider/id_02/normal/00000838.wav,"[-0.0138588  -0.0143013  -0.0133934  ...  0.0034256   0.00365448
  0.00373077]"
+6db,slider,id_02,normal,00000839.wav,E:\+6db/slider/id_02/normal/00000839.wav,"[ 0.0041008   0.00355911  0.00378418 ... -0.00286102 -0.00198746
 -0.00197601]"
+6db,slider,id_02,normal,00000840.wav,E:\+6db/slider/id_02/normal/00000840.wav,"[-0.00082779  0.00067139  0.00111771 ... -0.0005455   0.0010643
  0.00123215]"
+6db,slider,id_02,normal,00000841.wav,E:\+6db/slider/id_02/normal/00000841.wav,"[-0.0043869  -0.00326538 -0.00302887 ... -0.00178528 -0.00112915
 -0.00107574]"
+6db,slider,id_02,normal,00000842.wav,E:\+6db/slider/id_02/normal/00000842.wav,"[ 0.00120544  0.00191879  0.00231934 ... -0.00025558 -0.00100708
 -0.00130463]"
+6db,slider,id_02,normal,00000843.wav,E:\+6db/slider/id_02/normal/00000843.wav,"[ 0.00098038  0.00152206  0.00142288 ... -0.00291443 -0.00376511
 -0.00469971]"
+6db,slider,id_02,normal,00000844.wav,E:\+6db/slider/id_02/normal/00000844.wav,"[-0.00331879 -0.00236893 -0.00093079 ... -0.00265121 -0.00283051
 -0.00198364]"
+6db,slider,id_02,normal,00000845.wav,E:\+6db/slider/id_02/normal/00000845.wav,[0.00260544 0.00159073 0.00111771 ... 0.00365067 0.00400925 0.00439453]
+6db,slider,id_02,normal,00000846.wav,E:\+6db/slider/id_02/normal/00000846.wav,"[ 0.00322723  0.00340271  0.00333786 ... -0.00137711 -0.00130844
 -0.00125504]"
+6db,slider,id_02,normal,00000847.wav,E:\+6db/slider/id_02/normal/00000847.wav,"[-0.00258636 -0.00239944 -0.00239944 ... -0.00419235 -0.00338364
 -0.00231552]"
+6db,slider,id_02,normal,00000848.wav,E:\+6db/slider/id_02/normal/00000848.wav,"[ 0.00027847 -0.0004425  -0.00184631 ...  0.00235748  0.00187302
  0.00140762]"
+6db,slider,id_02,normal,00000849.wav,E:\+6db/slider/id_02/normal/00000849.wav,"[-7.5149536e-04 -2.6702881e-04 -2.2888184e-05 ... -3.5476685e-04
 -1.0452271e-03 -9.5367432e-04]"
+6db,slider,id_02,normal,00000850.wav,E:\+6db/slider/id_02/normal/00000850.wav,"[-3.5285950e-03 -1.4381409e-03  4.9591064e-05 ...  1.8692017e-04
 -6.9808960e-04 -2.2659302e-03]"
+6db,slider,id_02,normal,00000851.wav,E:\+6db/slider/id_02/normal/00000851.wav,"[-0.00096893  0.00030136  0.00082016 ...  0.00322723  0.00352478
  0.00265884]"
+6db,slider,id_02,normal,00000852.wav,E:\+6db/slider/id_02/normal/00000852.wav,[0.00188446 0.00150299 0.00105286 ... 0.00110245 0.00170135 0.00244141]
+6db,slider,id_02,normal,00000853.wav,E:\+6db/slider/id_02/normal/00000853.wav,[0.00203705 0.00165176 0.00197983 ... 0.00199509 0.00138855 0.00061417]
+6db,slider,id_02,normal,00000854.wav,E:\+6db/slider/id_02/normal/00000854.wav,"[ 0.00020599  0.0007019   0.00163651 ... -0.00757217 -0.00801468
 -0.00787735]"
+6db,slider,id_02,normal,00000855.wav,E:\+6db/slider/id_02/normal/00000855.wav,"[ 0.01034164  0.01064682  0.01050186 ... -0.00249481 -0.00223541
 -0.00169373]"
+6db,slider,id_02,normal,00000856.wav,E:\+6db/slider/id_02/normal/00000856.wav,"[ 0.00101471  0.00166702  0.00114441 ...  0.00753021  0.00066376
 -0.00869751]"
+6db,slider,id_02,normal,00000857.wav,E:\+6db/slider/id_02/normal/00000857.wav,"[-0.01044846 -0.00384521 -0.00309753 ... -0.0064888  -0.00708771
 -0.00558472]"
+6db,slider,id_02,normal,00000858.wav,E:\+6db/slider/id_02/normal/00000858.wav,"[-1.0833740e-03 -3.0517578e-04 -3.8146973e-05 ... -3.8490295e-03
 -4.0283203e-03 -3.9978027e-03]"
+6db,slider,id_02,normal,00000859.wav,E:\+6db/slider/id_02/normal/00000859.wav,[0.00364304 0.00248718 0.00217056 ... 0.00188828 0.00157166 0.00165558]
+6db,slider,id_02,normal,00000860.wav,E:\+6db/slider/id_02/normal/00000860.wav,[0.00284576 0.0034523  0.00377274 ... 0.0034256  0.00400162 0.00420761]
+6db,slider,id_02,normal,00000861.wav,E:\+6db/slider/id_02/normal/00000861.wav,"[ 0.00302124  0.00183105  0.00155258 ... -0.00031662 -0.0001564
 -0.00068283]"
+6db,slider,id_02,normal,00000862.wav,E:\+6db/slider/id_02/normal/00000862.wav,"[ 0.0026474   0.00304413  0.00305939 ... -0.0037384  -0.00421524
 -0.0016861 ]"
+6db,slider,id_02,normal,00000863.wav,E:\+6db/slider/id_02/normal/00000863.wav,"[-0.0002327   0.00099945 -0.0012207  ...  0.00816345  0.00683212
  0.00534821]"
+6db,slider,id_02,normal,00000864.wav,E:\+6db/slider/id_02/normal/00000864.wav,"[ 0.01012802  0.00931549  0.00951767 ... -0.00120926  0.00020599
  0.00137711]"
+6db,slider,id_02,normal,00000865.wav,E:\+6db/slider/id_02/normal/00000865.wav,"[-0.00365448 -0.00273514 -0.00281143 ... -0.00259399 -0.00262451
 -0.00238419]"
+6db,slider,id_02,normal,00000866.wav,E:\+6db/slider/id_02/normal/00000866.wav,[0.00020599 0.00174713 0.00281906 ... 0.00352859 0.00257874 0.00126648]
+6db,slider,id_02,normal,00000867.wav,E:\+6db/slider/id_02/normal/00000867.wav,"[-0.00491714 -0.00608826 -0.00649261 ... -0.00461578 -0.00355148
 -0.0026741 ]"
+6db,slider,id_02,normal,00000868.wav,E:\+6db/slider/id_02/normal/00000868.wav,"[ 1.4038086e-03  4.0817261e-04 -8.8119507e-04 ... -2.6702881e-05
  4.0817261e-04  1.4419556e-03]"
+6db,slider,id_02,normal,00000869.wav,E:\+6db/slider/id_02/normal/00000869.wav,"[ 1.0375977e-03  1.4228821e-03  1.1291504e-03 ...  8.3923340e-05
  6.4468384e-04 -2.4032593e-04]"
+6db,slider,id_02,normal,00000870.wav,E:\+6db/slider/id_02/normal/00000870.wav,"[ 0.00428009  0.00371933  0.00343323 ... -0.00162888 -0.00213242
 -0.00203705]"
+6db,slider,id_02,normal,00000871.wav,E:\+6db/slider/id_02/normal/00000871.wav,"[ 0.00579453  0.00574493  0.00726318 ... -0.00237656 -0.00372696
 -0.00513077]"
+6db,slider,id_02,normal,00000872.wav,E:\+6db/slider/id_02/normal/00000872.wav,"[-0.00266266 -0.00304413 -0.0038414  ...  0.00567245  0.00598145
  0.00665665]"
+6db,slider,id_02,normal,00000873.wav,E:\+6db/slider/id_02/normal/00000873.wav,"[-0.00086975 -0.00074387 -0.0007782  ...  0.00029755  0.00095367
  0.00177765]"
+6db,slider,id_02,normal,00000874.wav,E:\+6db/slider/id_02/normal/00000874.wav,[0.00073624 0.00109863 0.00104141 ... 0.00152588 0.00172043 0.00246811]
+6db,slider,id_02,normal,00000875.wav,E:\+6db/slider/id_02/normal/00000875.wav,"[-0.00434875 -0.00521851 -0.0051651  ... -0.00068283 -0.00048065
 -0.0002327 ]"
+6db,slider,id_02,normal,00000876.wav,E:\+6db/slider/id_02/normal/00000876.wav,"[ 0.00658798  0.0066452   0.00653076 ... -0.0026741  -0.00268173
 -0.00307846]"
+6db,slider,id_02,normal,00000877.wav,E:\+6db/slider/id_02/normal/00000877.wav,[0.00518036 0.0048027  0.00362778 ... 0.00636673 0.00667191 0.00561905]
+6db,slider,id_02,normal,00000878.wav,E:\+6db/slider/id_02/normal/00000878.wav,"[ 0.00177383  0.00175476  0.00149536 ... -0.00210571 -0.00131226
 -0.0006218 ]"
+6db,slider,id_02,normal,00000879.wav,E:\+6db/slider/id_02/normal/00000879.wav,"[-0.00093842 -0.00135803 -0.0012207  ...  0.00242996  0.00387192
  0.00540543]"
+6db,slider,id_02,normal,00000880.wav,E:\+6db/slider/id_02/normal/00000880.wav,"[-0.00241089 -0.0034523  -0.00329208 ... -0.00670624 -0.00587082
 -0.00600052]"
+6db,slider,id_02,normal,00000881.wav,E:\+6db/slider/id_02/normal/00000881.wav,"[-0.00214767 -0.00247192 -0.00228882 ...  0.00413895  0.00374222
  0.00405121]"
+6db,slider,id_02,normal,00000882.wav,E:\+6db/slider/id_02/normal/00000882.wav,"[-0.00152588 -0.00175095 -0.00128174 ... -0.00405502 -0.0042038
 -0.00378799]"
+6db,slider,id_02,normal,00000883.wav,E:\+6db/slider/id_02/normal/00000883.wav,"[-3.4332275e-05  1.9836426e-04 -4.9209595e-04 ... -1.5640259e-03
 -1.3160706e-03 -1.2207031e-04]"
+6db,slider,id_02,normal,00000884.wav,E:\+6db/slider/id_02/normal/00000884.wav,"[-0.00254822 -0.00283432 -0.00298309 ... -0.00054932  0.00082016
  0.00094986]"
+6db,slider,id_02,normal,00000885.wav,E:\+6db/slider/id_02/normal/00000885.wav,"[-2.6702881e-05  4.8065186e-04  9.4985962e-04 ...  5.6266785e-03
  6.2332153e-03  6.5650940e-03]"
+6db,slider,id_02,normal,00000886.wav,E:\+6db/slider/id_02/normal/00000886.wav,"[-0.00177002 -0.001297   -0.0031929  ... -0.00281906 -0.00069427
 -0.00148773]"
+6db,slider,id_02,normal,00000887.wav,E:\+6db/slider/id_02/normal/00000887.wav,"[-0.00207138 -0.00321198 -0.00302887 ...  0.00103378  0.00058746
  0.00040817]"
+6db,slider,id_02,normal,00000888.wav,E:\+6db/slider/id_02/normal/00000888.wav,"[-0.00140381 -0.00159454 -0.00201797 ... -0.00258255 -0.00161743
 -0.00125122]"
+6db,slider,id_02,normal,00000889.wav,E:\+6db/slider/id_02/normal/00000889.wav,"[-0.00442123 -0.00457382 -0.0045929  ...  0.00087357  0.00037766
  0.00061035]"
+6db,slider,id_02,normal,00000890.wav,E:\+6db/slider/id_02/normal/00000890.wav,"[-0.00179672 -0.00112915 -0.00100327 ...  0.01081848  0.00959778
  0.00445938]"
+6db,slider,id_02,normal,00000891.wav,E:\+6db/slider/id_02/normal/00000891.wav,"[5.7640076e-03 4.4174194e-03 4.4212341e-03 ... 5.3024292e-03 3.1280518e-03
 7.6293945e-06]"
+6db,slider,id_02,normal,00000892.wav,E:\+6db/slider/id_02/normal/00000892.wav,"[-0.00580215 -0.0030632  -0.00231171 ...  0.00511169  0.00622177
  0.00788498]"
+6db,slider,id_02,normal,00000893.wav,E:\+6db/slider/id_02/normal/00000893.wav,"[ 0.00558472  0.00727463  0.00738144 ... -0.00737762 -0.00646591
 -0.0055809 ]"
+6db,slider,id_02,normal,00000894.wav,E:\+6db/slider/id_02/normal/00000894.wav,"[-8.3923340e-04 -8.0490112e-04  7.6293945e-05 ... -4.2495728e-03
 -4.7760010e-03 -4.6081543e-03]"
+6db,slider,id_02,normal,00000895.wav,E:\+6db/slider/id_02/normal/00000895.wav,"[-0.00082397 -0.00116348 -0.00125122 ... -0.00687408 -0.0059433
 -0.00465775]"
+6db,slider,id_02,normal,00000896.wav,E:\+6db/slider/id_02/normal/00000896.wav,"[ 0.00164795  0.00247574  0.00315094 ... -0.00126648 -0.00069809
  0.00088882]"
+6db,slider,id_02,normal,00000897.wav,E:\+6db/slider/id_02/normal/00000897.wav,"[-0.00262451 -0.00183487 -0.00199509 ...  0.00457001  0.00413513
  0.00382614]"
+6db,slider,id_02,normal,00000898.wav,E:\+6db/slider/id_02/normal/00000898.wav,"[ 2.8839111e-03  2.7885437e-03  2.9335022e-03 ...  1.5029907e-03
  2.1057129e-03 -2.2888184e-05]"
+6db,slider,id_02,normal,00000899.wav,E:\+6db/slider/id_02/normal/00000899.wav,[0.00227356 0.00290298 0.00218582 ... 0.00375748 0.00366211 0.00252151]
+6db,slider,id_02,normal,00000900.wav,E:\+6db/slider/id_02/normal/00000900.wav,"[-4.2343140e-04  8.0108643e-05  4.0817261e-04 ...  3.8948059e-03
  3.3149719e-03  2.5901794e-03]"
+6db,slider,id_02,normal,00000901.wav,E:\+6db/slider/id_02/normal/00000901.wav,"[ 0.00385284  0.003685    0.00378036 ... -0.00942612 -0.00946426
 -0.00733566]"
+6db,slider,id_02,normal,00000902.wav,E:\+6db/slider/id_02/normal/00000902.wav,[0.00044632 0.00094604 0.00090408 ... 0.00839615 0.00937653 0.01096725]
+6db,slider,id_02,normal,00000903.wav,E:\+6db/slider/id_02/normal/00000903.wav,[0.01322174 0.01296616 0.01289368 ... 0.00143433 0.00201797 0.00291824]
+6db,slider,id_02,normal,00000904.wav,E:\+6db/slider/id_02/normal/00000904.wav,"[ 0.00392532  0.00415802  0.00470352 ... -0.00223541 -0.0038147
 -0.00563431]"
+6db,slider,id_02,normal,00000905.wav,E:\+6db/slider/id_02/normal/00000905.wav,[0.00354385 0.00233078 0.00275421 ... 0.002491   0.00295639 0.00201035]
+6db,slider,id_02,normal,00000906.wav,E:\+6db/slider/id_02/normal/00000906.wav,[0.00066376 0.00072098 0.00138092 ... 0.00089264 0.00159836 0.00236893]
+6db,slider,id_02,normal,00000907.wav,E:\+6db/slider/id_02/normal/00000907.wav,[0.00661087 0.0067215  0.00645828 ... 0.00331879 0.00317764 0.00305176]
+6db,slider,id_02,normal,00000908.wav,E:\+6db/slider/id_02/normal/00000908.wav,[0.00463104 0.00449753 0.00424576 ... 0.0029068  0.00200653 0.00037766]
+6db,slider,id_02,normal,00000909.wav,E:\+6db/slider/id_02/normal/00000909.wav,"[ 0.00144577  0.00032043  0.00012207 ... -0.00022888 -0.00075912
 -0.001297  ]"
+6db,slider,id_02,normal,00000910.wav,E:\+6db/slider/id_02/normal/00000910.wav,"[-0.00090408 -0.00152969 -0.00180054 ... -0.0003891  -0.00098801
 -0.00127029]"
+6db,slider,id_02,normal,00000911.wav,E:\+6db/slider/id_02/normal/00000911.wav,"[-0.00183868 -0.00125885 -0.00097275 ... -0.00130844 -0.00222015
 -0.00239182]"
+6db,slider,id_02,normal,00000912.wav,E:\+6db/slider/id_02/normal/00000912.wav,[0.00167847 0.00286484 0.00399399 ... 0.00267029 0.00288773 0.00320816]
+6db,slider,id_02,normal,00000913.wav,E:\+6db/slider/id_02/normal/00000913.wav,"[ 0.00435638  0.0050087   0.00532532 ... -0.00090027 -0.00041199
  0.00013733]"
+6db,slider,id_02,normal,00000914.wav,E:\+6db/slider/id_02/normal/00000914.wav,"[ 0.0029068   0.00292969  0.00327301 ... -0.00287247 -0.00328064
 -0.00270462]"
+6db,slider,id_02,normal,00000915.wav,E:\+6db/slider/id_02/normal/00000915.wav,"[ 0.00629044  0.0071373   0.0068779  ... -0.0042572  -0.00179672
 -0.00392151]"
+6db,slider,id_02,normal,00000916.wav,E:\+6db/slider/id_02/normal/00000916.wav,[0.01173019 0.01049423 0.01469421 ... 0.00609207 0.0069809  0.0069809 ]
+6db,slider,id_02,normal,00000917.wav,E:\+6db/slider/id_02/normal/00000917.wav,"[-0.0063324  -0.00585175 -0.00561142 ...  0.00546265  0.00557327
  0.00485992]"
+6db,slider,id_02,normal,00000918.wav,E:\+6db/slider/id_02/normal/00000918.wav,"[ 0.00542068  0.00470352  0.00356674 ... -0.00510788 -0.00436401
 -0.00366974]"
+6db,slider,id_02,normal,00000919.wav,E:\+6db/slider/id_02/normal/00000919.wav,"[-2.9754639e-04 -2.0980835e-04 -7.6293945e-05 ... -4.2991638e-03
 -5.3291321e-03 -5.5885315e-03]"
+6db,slider,id_02,normal,00000920.wav,E:\+6db/slider/id_02/normal/00000920.wav,"[ 0.0016098   0.00104523  0.00134277 ... -0.003582   -0.00325012
 -0.00305557]"
+6db,slider,id_02,normal,00000921.wav,E:\+6db/slider/id_02/normal/00000921.wav,"[ 0.00556564  0.00499344  0.00461197 ... -0.0010643  -0.00140762
  0.00224304]"
+6db,slider,id_02,normal,00000922.wav,E:\+6db/slider/id_02/normal/00000922.wav,"[-0.00178528  0.00067139 -0.00227737 ...  0.00508881  0.00443268
  0.00469208]"
+6db,slider,id_02,normal,00000923.wav,E:\+6db/slider/id_02/normal/00000923.wav,"[ 0.00719833  0.00503922  0.00346375 ... -0.00108337 -0.00151825
 -0.00189209]"
+6db,slider,id_02,normal,00000924.wav,E:\+6db/slider/id_02/normal/00000924.wav,"[-3.0441284e-03 -3.2119751e-03 -2.4566650e-03 ...  7.7056885e-04
  4.9591064e-05  1.1062622e-04]"
+6db,slider,id_02,normal,00000925.wav,E:\+6db/slider/id_02/normal/00000925.wav,"[ 0.00430679  0.00391769  0.00275803 ... -0.00085831 -0.00154114
 -0.00192642]"
+6db,slider,id_02,normal,00000926.wav,E:\+6db/slider/id_02/normal/00000926.wav,"[ 0.00038528  0.00291443  0.00351715 ... -0.00141144 -0.00116348
 -0.00244141]"
+6db,slider,id_02,normal,00000927.wav,E:\+6db/slider/id_02/normal/00000927.wav,[0.00739288 0.00713348 0.00664902 ... 0.0034256  0.00378799 0.00406647]
+6db,slider,id_02,normal,00000928.wav,E:\+6db/slider/id_02/normal/00000928.wav,"[-0.00127411 -0.00178146 -0.00138474 ...  0.00666428  0.00769424
  0.00579453]"
+6db,slider,id_02,normal,00000929.wav,E:\+6db/slider/id_02/normal/00000929.wav,"[ 0.0038414   0.00746918  0.00887299 ... -0.00408936 -0.00344849
 -0.00252151]"
+6db,slider,id_02,normal,00000930.wav,E:\+6db/slider/id_02/normal/00000930.wav,"[ 0.00484848  0.0060997   0.00482559 ... -0.00658417 -0.0063591
 -0.00680161]"
+6db,slider,id_02,normal,00000931.wav,E:\+6db/slider/id_02/normal/00000931.wav,[0.00336456 0.00346375 0.00267792 ... 0.00473022 0.00511551 0.00416946]
+6db,slider,id_02,normal,00000932.wav,E:\+6db/slider/id_02/normal/00000932.wav,"[ 0.0031395   0.00398636  0.00330353 ... -0.00097656 -0.00030136
  0.0008049 ]"
+6db,slider,id_02,normal,00000933.wav,E:\+6db/slider/id_02/normal/00000933.wav,"[-0.00248718 -0.00298309 -0.00290298 ...  0.00114441  0.00131226
  0.00142288]"
+6db,slider,id_02,normal,00000934.wav,E:\+6db/slider/id_02/normal/00000934.wav,"[-5.1498413e-04  8.7738037e-05  1.1444092e-04 ... -3.2196045e-03
 -3.5591125e-03 -3.3531189e-03]"
+6db,slider,id_02,normal,00000935.wav,E:\+6db/slider/id_02/normal/00000935.wav,[0.00311279 0.00447464 0.00494766 ... 0.00157928 0.00103378 0.00108719]
+6db,slider,id_02,normal,00000936.wav,E:\+6db/slider/id_02/normal/00000936.wav,"[-0.0025177  -0.00291824 -0.00360489 ... -0.00493622 -0.00495529
 -0.0051918 ]"
+6db,slider,id_02,normal,00000937.wav,E:\+6db/slider/id_02/normal/00000937.wav,[0.00287247 0.00290298 0.00292587 ... 0.00208282 0.00178146 0.00114441]
+6db,slider,id_02,normal,00000938.wav,E:\+6db/slider/id_02/normal/00000938.wav,"[-0.00150299 -0.0016098  -0.00178909 ... -0.00114822 -0.00160599
 -0.00251389]"
+6db,slider,id_02,normal,00000939.wav,E:\+6db/slider/id_02/normal/00000939.wav,"[-4.7683716e-04 -1.7471313e-03 -1.8157959e-03 ...  7.2479248e-05
 -3.8146973e-05  9.0408325e-04]"
+6db,slider,id_02,normal,00000940.wav,E:\+6db/slider/id_02/normal/00000940.wav,[0.00159836 0.00233078 0.00195694 ... 0.00281143 0.0034523  0.00322342]
+6db,slider,id_02,normal,00000941.wav,E:\+6db/slider/id_02/normal/00000941.wav,"[4.5776367e-05 4.8446655e-04 1.0719299e-03 ... 6.3972473e-03 6.8664551e-03
 7.0800781e-03]"
+6db,slider,id_02,normal,00000942.wav,E:\+6db/slider/id_02/normal/00000942.wav,"[-0.00625992 -0.0039444  -0.00142288 ...  0.00304413  0.0049057
  0.00454712]"
+6db,slider,id_02,normal,00000943.wav,E:\+6db/slider/id_02/normal/00000943.wav,"[-0.00018692  0.00034714 -0.00054169 ...  0.00192261  0.00124359
  0.00127792]"
